transcript	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
C25F9.12	0.4784539312957465	2.3729047347111143	3.668614650507484	0.6468122059052639	0.5177534916907397	
C25F9.13.1	0.0					
C25F9.14a	1.1708331578476878	-3.6988405241554156	2.5079790280908227	-1.4748291284441586	0.140258487929587	
C25F9.14b.1	0.3412182947280975	-1.9154280155783094	4.019992836146358	-0.4764754798455003	0.6337356720831391	
C25F9.15.1	0.0					
C25F9.16	0.0					
C25F9.17	0.0					
C25F9.18	0.0					
C25F9.1a	0.0					
C25F9.1d	0.0					
C25F9.2.1	0.0					
C25F9.4.1	0.0					
C25F9.4.2	0.8452354455866926	-3.2255497107902906	2.70593970377066	-1.192025715242497	0.2332511623263266	
C25F9.5.1	0.5040171508585951	-2.481492233017325	3.0374055985748827	-0.8169775660457114	0.4139412485915156	
C25F9.5.2	0.1688456845263224	-1.0003677210477981	4.425435728139109	-0.22604954235059055	0.8211628881794233	
C25F9.6.1	0.0					
C25F9.6.2	0.33164454065682	-1.880644868514417	4.04430501311305	-0.46501064148641347	0.6419238360038375	
C25F9.7.1	0.0					
C25F9.8.1	0.0					
C25F9.9.1	0.6728628353849174	-2.8979932068772647	2.8548882208240385	-1.015098659814003	0.31005880041639355	
C25F9.t1	0.0					
C25F9.t2	0.0					
C25F9.t3	0.0					
C25F9.t4	0.0					
C25F9.t5	0.16279885613049755	-1.0003677210477988	4.42543572813911	-0.22604954235059066	0.8211628881794233	
C25G4.1.1	0.0					
C25G4.10a.1	10.767604008338418	0.18403696789228882	0.5318127147151155	0.3460559757223458	0.729300647929112	0.999784205248708
C25G4.10b.1	6.324304196095331	-0.1912583568206419	0.7060877687312836	-0.27087051396499867	0.7864906239490994	0.999784205248708
C25G4.12	0.0					
C25G4.13	0.0					
C25G4.14	0.0					
C25G4.15	0.0					
C25G4.16	0.0					
C25G4.17.1	0.0					
C25G4.2	36.921814374376964	0.1574076381760886	0.3023334293218829	0.5206425188545812	0.6026158239076822	0.999784205248708
C25G4.3a.1	9.597206437287468	0.6777874485260827	0.6365265548840582	1.0648219517715802	0.2869565093453057	0.999784205248708
C25G4.3b.1	0.0					
C25G4.4	13.412775105940492	-0.07406968465655135	0.48061257551858216	-0.15411516142004808	0.8775189340152335	0.999784205248708
C25G4.5.1	36.887587212858854	-0.0007878505311250352	0.30319953978817205	-0.0025984555638687997	0.9979267347567616	0.999784205248708
C25G4.6	13.273029055280857	-3.6540621771839827	0.7728353869165752	-4.72812482327291	2.266028690469141e-06	0.00016703868632601097
C25G4.7a	0.0					
C25G4.7b.1	0.0					
C25G4.7c	0.0					
C25G4.7d	0.0					
C25G4.7e	0.0					
C25G4.7f	0.0					
C25G4.7g	0.1723726102017751	-1.0003677210477981	4.425435728139109	-0.22604954235059055	0.8211628881794233	
C25G4.8.1	0.5040171508585951	-2.481492233017325	3.0374055985748827	-0.8169775660457114	0.4139412485915156	
C25G6.1.1	0.0					
C25G6.2	9.28870143515147	0.3745168287947635	0.5870184065210515	0.6379984420153487	0.5234746942687928	0.999784205248708
C25G6.3.1	0.17040491324609205	0.923206431070327	4.425441490550883	0.2086134079597571	0.8347500428276355	
C25G6.4.1	0.0					
C25G6.5.1	0.8224614148532737	0.5552720582757897	1.892391998091882	0.2934233810096831	0.7691985560888221	
C25H3.1.1	0.1688456845263224	-1.0003677210477981	4.425435728139109	-0.22604954235059055	0.8211628881794233	
C25H3.1.2	0.3351714663322727	-1.8934740789530398	4.035197219271736	-0.46923953801067747	0.6388984271818249	
C25H3.10a.1	5.114150810058958	-0.7034308264454847	0.819992956262036	-0.8578498401402087	0.3909753846900974	0.999784205248708
C25H3.10b.1	0.3408098264921841	1.8709935663474302	4.318776293306532	0.4332230797059795	0.6648527133358134	
C25H3.11a.1	0.3312156751312995	-0.03858347456139826	3.920529160230251	-0.009841394613968964	0.992147829932051	
C25H3.11b.1	0.1723726102017751	-1.0003677210477981	4.425435728139109	-0.22604954235059055	0.8211628881794233	
C25H3.11c.1	7.434293423217269	-0.240872340587898	0.6723764972075653	-0.3582402739956863	0.720163510235045	0.999784205248708
C25H3.11d.1	4.309421412157246	-0.48765490725632377	0.8378229355815395	-0.5820500806866055	0.5605329481814587	0.999784205248708
C25H3.12.1	22.118648216486093	0.048441605648187294	0.4077431825140722	0.11880420746584881	0.9054304752202356	0.999784205248708
C25H3.14.1	21.047063712341863	0.12477053072659147	0.3998974665189029	0.31200630454780254	0.7550357320090644	0.999784205248708
C25H3.15.1	0.0					
C25H3.16	0.3412182947280975	-1.9154280155783094	4.019992836146358	-0.4764754798455003	0.6337356720831391	
C25H3.17	56.493918000182646	0.10643200887134174	0.32413622487678867	0.3283557982814136	0.7426426597071429	0.999784205248708
C25H3.18	37.26685358071485	0.1481371173993095	0.3529473030559433	0.4197145469498864	0.674693996882553	0.999784205248708
C25H3.19	0.0					
C25H3.20	0.0					
C25H3.3.1	16.401297510209584	0.2878402753954795	0.4479070069411775	0.6426340087001159	0.5204616102701383	0.999784205248708
C25H3.3.2	0.15804197034538467	0.923206431070327	4.425441490550883	0.2086134079597571	0.8347500428276355	
C25H3.4	31.64201792293338	-0.1143150208303999	0.31944239046011413	-0.35785801836050746	0.7204495693924025	0.999784205248708
C25H3.5	4.632025187382726	0.8091780157869428	0.8962226159968926	0.9028761396373292	0.3665916354175738	0.999784205248708
C25H3.6a	47.8930963633017	-0.0688945091991977	0.3378099532412377	-0.20394458049019826	0.8383968069369916	0.999784205248708
C25H3.6b	0.0					
C25H3.6c	1.989668050110098	-0.0385853479387667	1.1891489036991125	-0.03244786907572162	0.9741148885644364	
C25H3.7a	68.58862511054735	0.24724014187101853	0.25752406591366167	0.9600661631131168	0.337021916845191	0.999784205248708
C25H3.7b	3.490238034159974	-0.4584373959869868	0.9422735433507723	-0.48652262309812955	0.626596669382655	0.999784205248708
C25H3.9	332.69301480246287	0.12095583824448088	0.13672360127719663	0.884674168282418	0.37633239170053234	0.999784205248708
C26B2.1	29.265419381809963	-0.024068840615257305	0.3396486317501111	-0.07086394104176875	0.9435060420778094	0.999784205248708
C26B2.10	0.0					
C26B2.11	0.0					
C26B2.12	0.1723726102017751	-1.0003677210477981	4.425435728139109	-0.22604954235059055	0.8211628881794233	
C26B2.13	0.0					
C26B2.14	0.0					
C26B2.15a	0.0					
C26B2.15b	0.0					
C26B2.2.1	1.017608055788468	-3.4924797494062725	2.6285941869028573	-1.3286492707043869	0.183963708672218	
C26B2.3a.1	9.355016245184599	-0.5529161383360262	0.6170308431112128	-0.8960915722593291	0.3702038578216761	0.999784205248708
C26B2.3a.2	0.0					
C26B2.3b	0.17040491324609205	0.923206431070327	4.425441490550883	0.2086134079597571	0.8347500428276355	
C26B2.3c	0.0					
C26B2.4.1	0.0					
C26B2.6	45.5023996017485	0.12100259344463014	0.275985042205283	0.4384389547989564	0.6610681130793374	0.999784205248708
C26B2.7a	46.42410507243148	0.023074962906839563	0.2862891316511194	0.08060020572125459	0.9357599025971747	0.999784205248708
C26B2.7b.1	10.533190732897015	1.8187887860728205	1.129562449805827	1.6101710767611586	0.10736051375172388	0.9126689877731956
C26B2.8.1	0.0					
C26B2.9	0.0					
C26B9.10	0.0					
C26B9.1a	4.157755538817796	-0.15788677801167456	0.8532878094916441	-0.18503343919296986	0.8532028077262678	0.999784205248708
C26B9.1b.1	0.0					
C26B9.1b.2	0.9764242537585167	-0.05059971044374415	1.972283980027975	-0.025655387842792518	0.9795322074766271	
C26B9.2.1	0.0					
C26B9.3	1.4984223103881236	-0.36677545587660765	1.3971016183887701	-0.262525968797887	0.7929159670380982	
C26B9.5.1	22.247767903726526	-0.34504151399375477	0.3926223817932377	-0.8788126454172959	0.37950286871859185	0.999784205248708
C26B9.6	1.8049324970076155	0.21821030828594315	1.2853865144187466	0.16976240674550575	0.8651969927926094	
C26B9.7.1	0.0					
C26B9.8	0.0					
C26B9.9	0.0					
C26C6.10.1	0.0					
C26C6.11	0.0					
C26C6.12	0.0					
C26C6.13	0.1723726102017751	-1.0003677210477981	4.425435728139109	-0.22604954235059055	0.8211628881794233	
C26C6.14	0.0					
C26C6.1a.1	33.07512454480739	-0.1298041306515022	0.3322652292103686	-0.39066420208934566	0.6960454627712692	0.999784205248708
C26C6.1b.1	1.6655491867782137	-0.6196742172278762	1.4609571653499014	-0.4241563215711826	0.6714518127996016	
C26C6.1b.2	1.336481185308667	-1.6219679931240614	1.6187831539912154	-1.0019674278948316	0.31635932456963844	
C26C6.2	79.70820062728025	-0.02283917026251504	0.28332603170576603	-0.08061091360017886	0.9357513866560137	0.999784205248708
C26C6.3.1	0.33164454065682	-1.880644868514417	4.04430501311305	-0.46501064148641347	0.6419238360038375	
C26C6.4a.1	0.0					
C26C6.4b.1	0.0					
C26C6.5a	4.307410754753053	-0.03867783074287688	0.8811609777572009	-0.043894171121061996	0.9649887615961139	0.999784205248708
C26C6.5b.1	24.66725603916208	-0.022272955120083992	0.362717107238805	-0.06140585783129321	0.9510359872909367	0.999784205248708
C26C6.6.1	1.3384488822643499	-2.7458884264805534	1.9351583956964657	-1.418947633737395	0.15591428358575307	
C26C6.7.1	0.0					
C26C6.8.1	0.0					
C26C6.9	4.326192755108204	0.18639938971873293	0.847784560704537	0.21986645942670727	0.8259751586334101	0.999784205248708
C26C9.10	0.0					
C26C9.11	0.0					
C26C9.12	0.0					
C26C9.13	0.0					
C26C9.14	0.0					
C26C9.15	0.0					
C26C9.3	0.0					
C26C9.4	0.0					
C26C9.5	0.0					
C26C9.6	0.0					
C26C9.7	0.0					
C26C9.8	0.0					
C26C9.9	0.0					
C26D10.1	134.8377120351126	-0.1538856046697073	0.17985585873076707	-0.8556051815919123	0.39221620288038017	0.999784205248708
C26D10.2a	388.31241185945123	0.08274683788823292	0.1466726214569551	0.5641600802268141	0.5726451928683005	0.999784205248708
C26D10.2b	19.765748115172766	1.5496747901764936	0.43680849132987176	3.5477213033530535	0.00038857915446230293	0.01460645881276842
C26D10.3.1	2.8121294649633715	0.1337587035355895	1.014918562166889	0.1317925482119567	0.8951483808036746	
C26D10.4	0.49926026507348215	-0.9505481053365445	2.8317861259970476	-0.33567086744655367	0.7371190768027427	
C26D10.5a	0.34277752344786716	-0.03858358981031909	3.881746586633519	-0.009939749787680259	0.9920693576958084	
C26D10.5b.1	0.0					
C26D10.5c	0.0					
C26D10.6a	4.144984127681174	0.3077716271153004	0.8497372633273289	0.36219622275967334	0.717205402015854	0.999784205248708
C26D10.6b	0.0					
C26D10.7.1	0.0					
C26D10.8	0.0					
C26E1.1.1	0.0					
C26E1.2a.1	0.6668160069890926	-2.8876915833350703	2.8566782609342556	-1.0108564281896666	0.3120851508759559	
C26E1.2b	0.9824710821543415	-0.058746288531534664	1.7720174092664378	-0.03315220732275642	0.9735532101831649	
C26E1.3	2.6265928172767494	0.31782007166123527	1.0907943030408804	0.29136572383558196	0.7707716262717802	
C26E1.4	0.0					
C26E1.5	0.0					
C26E1.6	0.0					
C26E1.7	0.0					
C26E6.1.1	0.3351714663322727	-1.8934740789530398	4.035197219271736	-0.46923953801067747	0.6388984271818249	
C26E6.11.1	21.45582303396377	0.8331641483669235	0.40485446897057403	2.0579349179111577	0.03959638128531924	0.4766490844874525
C26E6.11.2	24.806966257671885	-0.4325719388617288	0.4225151532669958	-1.0238021891451023	0.30592871618828477	0.999784205248708
C26E6.12	29.356106037534385	-0.14909574548506557	0.34558976982535355	-0.4314240712634875	0.6661600504728126	0.999784205248708
C26E6.13	0.0					
C26E6.14	0.0					
C26E6.15	0.0					
C26E6.16	0.0					
C26E6.2.1	10.244667840867114	0.14714412463765328	0.5518644564298993	0.26663091439074094	0.789753350803306	0.999784205248708
C26E6.3	44.46698922633581	-0.1425016680532578	0.3237728951529041	-0.4401284671651108	0.6598440650676378	0.999784205248708
C26E6.4	43.3386910049976	-0.043039100716417956	0.2920404712739201	-0.147373754495997	0.8828370201874092	0.999784205248708
C26E6.5	116.78799382811519	0.2663579489019279	0.1871325560815507	1.4233650973369456	0.15463034489703206	0.999784205248708
C26E6.6	90.84348371903833	0.007325931172270148	0.20447476131485756	0.035828046088237836	0.9714194698741786	0.999784205248708
C26E6.7a.1	7.946594385536429	-0.5319876544712717	0.657155273962076	-0.8095311344970997	0.41820970163531757	0.999784205248708
C26E6.7a.2	1.1668773666467145	-2.516027968768721	2.0298230437571347	-1.2395306953022058	0.21514902852961448	
C26E6.7b.1	12.660544884845114	-1.6144161505417773	0.6196397393985987	-2.6054109313722758	0.009176412876611225	0.17275396181640237
C26E6.7b.2	2.159251471482443	-0.2813242324878113	1.2347748989930394	-0.22783442773029447	0.8197749610097635	
C26E6.7c.1	5.354711474225669	3.889996626138776	1.404266602972195	2.7701268533378336	0.0056034464522137385	0.11993022739515234
C26E6.7d.1	0.0					
C26E6.8a.1	12.431345077577411	0.07659742693286395	0.5010340813977655	0.152878675876051	0.8784939524019222	0.999784205248708
C26E6.8b.1	25.157465280494716	0.11674869932751886	0.3664224221977293	0.31861778170474186	0.7500163678366215	0.999784205248708
C26E6.9a	7.43993178337718	0.019575633031832712	0.6469236525991582	0.030259572289841774	0.9758600384356113	0.999784205248708
C26E6.9b.1	0.9805033851986584	0.9623398170880193	1.794953619423792	0.5361363138714109	0.5918643444162837	
C26E6.9c.1	12.406415471746172	-0.31218646956482654	0.5110063827066034	-0.6109247949336668	0.5412493690990667	0.999784205248708
C26F1.10	4.44198054273044	0.9520020661707451	0.886846746040169	1.073468522516995	0.28306095449661717	0.999784205248708
C26F1.12	0.0					
C26F1.13	0.0					
C26F1.14	0.0					
C26F1.1a	0.4955737599815668	0.8750304925428679	2.8367833750790545	0.3084586931205076	0.7577333269445542	
C26F1.1b	3.1705275708783414	0.10850419012685117	1.0234399238061682	0.1060191102603508	0.9155671898427309	
C26F1.2	1.8149351166044134	-0.31180726542685794	1.2857048391077641	-0.24251854386986804	0.8083783897313349	
C26F1.3	95.38766182171035	0.030446149746527554	0.23312790319944088	0.1305984797558998	0.8960929454061639	0.999784205248708
C26F1.4	2884.7303736376584	-0.09788569749793033	0.10935954395564157	-0.8950814346632128	0.370743557525413	0.999784205248708
C26F1.5	1.6560558124975948	1.1891462178676018	1.374099859670003	0.8654001450470864	0.3868192014240529	
C26F1.6.1	0.0					
C26F1.7a.1	7.428753483264185	0.8563459922722446	1.0833624988271235	0.7904519430932371	0.4292638772655254	0.999784205248708
C26F1.7b.1	22.05156550480542	0.28771502420454687	0.4209190247519021	0.6835400808365258	0.49426563241170585	0.999784205248708
C26F1.9	5618.10960114412	-0.2120910554313571	0.1878332282881189	-1.1291455583461991	0.2588364353259681	0.999784205248708
C26G2.10	0.0					
C26G2.11	0.0					
C26G2.1a.1	0.6739931985791667	-0.037316760452900534	2.22418395338021	-0.01677773117470265	0.9866139353456228	
C26G2.1b.1	0.3204119609503618	1.7940392073840326	4.080838449377785	0.4396251480275025	0.6602086236554341	
C26G2.1c.1	0.17040491324609205	0.923206431070327	4.425441490550883	0.2086134079597571	0.8347500428276355	
C26G2.1d.1	0.0					
C26G2.1e.1	0.0					
C26G2.1f.1	0.0					
C26G2.1g.1	0.4932134366776573	-0.9320504122420665	2.8359968445283457	-0.3286500173793655	0.7424202377501851	
C26G2.2a.1	1.1528759954004337	0.3699115984624846	1.557731636997797	0.23746811689297914	0.8122936508964642	
C26G2.2b.1	4.640594126840036	-0.2498525105817073	0.8214510213522228	-0.3041599609559378	0.7610060271055883	0.999784205248708
C26G2.3	0.0					
C26G2.4	0.0					
C26G2.5	0.0					
C26G2.6	0.0					
C26G2.7	0.0					
C26G2.8	0.0					
C26G2.9	0.1723726102017751	-1.0003677210477981	4.425435728139109	-0.22604954235059055	0.8211628881794233	
C26G2.t1	0.0					
C26H9A.1a	0.0					
C26H9A.1b	31.59412538005032	-0.08636133422396462	0.32609183784873935	-0.26483746049486867	0.7911346776288475	0.999784205248708
C26H9A.1c.1	14.483317718393879	-0.6759334880587702	0.49524129143075185	-1.3648568884593582	0.17229803452669812	0.999784205248708
C26H9A.2a	1.487618596207186	0.2722532902856973	1.3969177492379827	0.19489571983333392	0.8454745850221176	
C26H9A.2b.1	0.17040491324609205	0.923206431070327	4.425441490550883	0.2086134079597571	0.8347500428276355	
C26H9A.2c.1	0.994834025055049	-0.03859834038493414	1.6444857276216953	-0.023471374507309482	0.9812742720264231	
C26H9A.2d.1	0.0					
C26H9A.3.1	0.3255977122609951	-1.8572490475932537	4.326330026450645	-0.4292897296873478	0.6677123900004976	
C26H9A.4.1	0.0					
C27A12.10	44.42175612995553	0.09606449067312613	0.2997824077226735	0.3204473918362637	0.7486292045146172	0.999784205248708
C27A12.11	0.0					
C27A12.12	0.0					
C27A12.13	0.0					
C27A12.13a	0.0					
C27A12.2	40.569780952159896	-0.027702503582481573	0.28569169780817755	-0.09696642847872293	0.9227530549726521	0.999784205248708
C27A12.3.1	40.62423294399203	-0.046840138084309244	0.29967743706183736	-0.1563018508952476	0.8757950974677643	0.999784205248708
C27A12.4.1	0.0					
C27A12.5.1	0.0					
C27A12.6	46.04345468040909	0.3862194434209174	0.301540032473469	1.280823114108071	0.2002558033851929	0.999784205248708
C27A12.7a.1	2.3432492877389026	-0.4477305757276704	1.1496401632768254	-0.38945279577872577	0.6969412231861489	
C27A12.7a.2	8.035412392017152	0.12992376814464737	0.7391083229797548	0.17578447448792453	0.8604632672687069	0.999784205248708
C27A12.7b	20.3540033854108	0.2730707456023242	0.41217077716530187	0.6625184528616125	0.5076390127496296	0.999784205248708
C27A12.8	41.01898515880088	0.10021549232029382	0.2865709219213911	0.3497057260672937	0.7265595559243195	0.999784205248708
C27A12.9	14.700257128495608	0.05293954329885445	0.4745175940221891	0.11156497454629452	0.9111683448578514	0.999784205248708
C27A12.t1	0.0					
C27A2.1.1	72.5794291942792	0.16264425891672157	0.23381208070576073	0.6956195694669864	0.4866671074025428	0.999784205248708
C27A2.10	0.4784539312957465	2.3729047347111143	3.668614650507484	0.6468122059052639	0.5177534916907397	
C27A2.11	0.0					
C27A2.12.1	0.3284468835914767	1.824156918368112	4.059153107749078	0.44939347443823363	0.6531478378740312	
C27A2.2a	3451.3762307655597	0.011360844590594445	0.1753091573815051	0.06480462720992464	0.9483295572164548	0.999784205248708
C27A2.2b	29.33033583149395	0.06771991553120629	0.47302853055033234	0.14316243346340946	0.8861618979069535	0.999784205248708
C27A2.3	246.05253862740028	0.1710277897779363	0.18391764856504417	0.929915052265638	0.35241506885968366	0.999784205248708
C27A2.4.1	0.3412182947280975	-1.9154280155783094	4.019992836146358	-0.4764754798455003	0.6337356720831391	
C27A2.5.1	0.0					
C27A2.6.1	45.931345496442695	0.10267760121939794	0.29509831332295994	0.3479437075163017	0.7278824598289378	0.999784205248708
C27A2.7	0.0					
C27A2.8.1	0.0					
C27A2.9	0.0					
C27A2.t1	0.0					
C27A7.10	0.16279885613049755	-1.0003677210477988	4.42543572813911	-0.22604954235059066	0.8211628881794233	
C27A7.1a	1.989668050110098	-0.0385853479387667	1.1891489036991125	-0.03244786907572162	0.9741148885644364	
C27A7.1b.1	0.8201010915493644	-0.6510979150286137	2.0943869204829784	-0.3108775693072351	0.7558936972510122	
C27A7.1c.1	0.0					
C27A7.1d.1	2.817375198775057	0.12604847669785124	1.0317081975570577	0.12217454217802727	0.9027607877939309	
C27A7.2	0.0					
C27A7.3a.1	0.0					
C27A7.3b.1	0.0					
C27A7.3c.1	0.8259883405287266	0.5482832529678318	1.8916315201498877	0.28984675246074737	0.7719334790403414	
C27A7.3d.1	0.1688456845263224	-1.0003677210477981	4.425435728139109	-0.22604954235059055	0.8211628881794233	
C27A7.4.1	0.0					
C27A7.5a.1	5.3484931587788145	-2.167791863118628	0.9640747421290438	-2.2485724066697554	0.024539713609517108	0.33563004765723553
C27A7.5b.1	0.5116232079741896	-0.9504669923754895	2.8165365298605076	-0.3374594940625757	0.7357705421770608	
C27A7.5c.1	1.989668050110098	-0.0385853479387667	1.1891489036991125	-0.03244786907572162	0.9741148885644364	
C27A7.5d.1	8.115583807591527	-0.21693285660481768	0.6111805888544211	-0.3549406845715278	0.722634028395634	0.999784205248708
C27A7.5e.1	1.3261504772666142	3.8366854026559127	2.9398685470584875	1.3050533863137328	0.1918746697215019	
C27A7.6a.1	17.947997897089596	0.4083608416824259	0.4494979270929025	0.9084821465662192	0.3636235421607391	0.999784205248708
C27A7.6b	11.425275126781756	-0.07726409396183165	0.524329578036684	-0.14735787794223193	0.8828495510388704	0.999784205248708
C27A7.6c.1	7.666491473512434	-1.2321908240455324	0.7578754768786393	-1.625848654082848	0.10398185520914764	0.9008494884708178
C27A7.6d.1	0.6724339698593971	-1.5328422293489523	2.635258405896714	-0.5816667640330944	0.5607911626338906	
C27A7.6d.2	0.0					
C27A7.7.1	0.0					
C27A7.8a.1	0.0					
C27A7.8b.1	13.892156190588539	0.5989390527092918	0.901009737690015	0.6647420417950598	0.5062154986868437	0.999784205248708
C27A7.9.1	0.0					
C27B7.10	0.0					
C27B7.1a	120.05306258785367	0.05706359983372526	0.19436061700462492	0.2935965151436384	0.7690662389991703	0.999784205248708
C27B7.1b.1	59.08884398177269	0.11704097335255641	0.24892543801311406	0.47018486453919733	0.6382229467132481	0.999784205248708
C27B7.2	29.097499312271804	0.2901473655761114	0.33303670810678204	0.8712173718792616	0.38363547637824214	0.999784205248708
C27B7.4a	28.78534286405633	-0.10855935013198278	0.345145613161933	-0.31453202935843105	0.7531169939723346	0.999784205248708
C27B7.4b.1	0.3204119609503618	1.7940392073840326	4.080838449377785	0.4396251480275025	0.6602086236554341	
C27B7.5	73.17438928092987	0.05329710052553149	0.22489747749146657	0.23698398541421514	0.8126692142063795	0.999784205248708
C27B7.6.1	1.0080343017171902	-3.48150226510365	2.5756375923876007	-1.3517050206882242	0.17646969831137993	
C27B7.7a.1	0.8324640344500719	-0.6212602036630036	1.8897077557844089	-0.32875993748838767	0.7423371465346991	
C27B7.7b	0.0					
C27B7.8	105.87877492614047	0.0323723882111031	0.23862808455800325	0.13566042853281318	0.8920897318973415	0.999784205248708
C27B7.9	31.13276911249443	1.1033292089301396	0.4302224629079413	2.5645550942936914	0.010330817676151844	0.18644744397404728
C27C12.1	11.904313936778278	0.2880011104055833	0.53028482563608	0.5431064523864587	0.5870565103166521	0.999784205248708
C27C12.10	0.0					
C27C12.2	7.750769990256264	0.1408523352331664	0.6377837584037938	0.2208465383089764	0.8252119257720723	0.999784205248708
C27C12.3.1	11.394016910592093	0.17001638852389228	0.52533760697419	0.32363262455764996	0.7462161853247462	0.999784205248708
C27C12.4.1	10.087507344896528	0.3907491703017262	0.5527854968605813	0.7068730502534829	0.47964537298221166	0.999784205248708
C27C12.5.1	0.994834025055049	-0.03859834038493414	1.6444857276216953	-0.023471374507309482	0.9812742720264231	
C27C12.6	0.0					
C27C12.7	17.068501588144983	-0.010079431410854517	0.42625342160148577	-0.023646570092000368	0.9811345249614075	0.999784205248708
C27C12.8	0.1723726102017751	-1.0003677210477981	4.425435728139109	-0.22604954235059055	0.8211628881794233	
C27C12.9	0.0					
C27C7.1	28.44922992045981	-8.299882691516617	1.97946037493303	-4.193002697413138	2.752861686658382e-05	0.0014671589608894811
C27C7.10	0.0					
C27C7.11	0.0					
C27C7.12	0.0					
C27C7.13	0.0					
C27C7.2	0.0					
C27C7.3.1	1.3492525964452877	-3.900967006192007	2.445814130665517	-1.5949564430435832	0.11072197636158695	
C27C7.4.1	0.0					
C27C7.5a.1	0.0					
C27C7.5b.1	0.0					
C27C7.7.1	0.4908168741964538	2.4044868408558133	3.052559370136735	0.7876953563553811	0.43087492243304426	
C27C7.8.1	0.0					
C27C7.9	0.0					
C27D11.1	133.68069928610066	-0.07902819930834362	0.1833918166529599	-0.4309254401350527	0.6665225848867413	0.999784205248708
C27D11.2	0.0					
C27D11.3	0.0					
C27D6.1.1	0.0					
C27D6.10.1	0.0					
C27D6.11.1	2.528429548254593	-3.750664962767793	1.7466759606551585	-2.1473158429231267	0.03176814538859763	
C27D6.12a.1	8.318071774935177	0.08249789201190186	0.6465884880300127	0.12758948471732234	0.898473853095503	0.999784205248708
C27D6.12b.1	0.0					
C27D6.13	0.0					
C27D6.14	1.4785336901624806	0.9300483111065538	1.6123592463415815	0.5768244969083778	0.5640580193483797	
C27D6.15.1	0.0					
C27D6.3.1	17.32615591866757	-3.6189562516602463	0.6883443576658651	-5.257479358052578	1.4604328086718592e-07	1.4671533844285793e-05
C27D6.3.2	0.0					
C27D6.4a.1	15.848954424743402	-0.15632373999456498	0.47330279722182017	-0.3302827300243096	0.7411863408983015	0.999784205248708
C27D6.4b.1	41.9824999960045	-0.11265679580437452	0.31192871947393985	-0.3611619859638684	0.7179783577327996	0.999784205248708
C27D6.4c.1	2.4984420867538057	-1.031788125950025	1.1220266551184437	-0.9195754140449607	0.3577946795499196	
C27D6.4d.1	0.0					
C27D6.6.1	0.0					
C27D6.7	0.0					
C27D6.8.1	0.0					
C27D6.9	0.0					
C27D8.1.1	6.39049111048737	-4.222779001683036	1.243919502693859	-3.394736550506761	0.0006869466795847034	0.022735331506255257
C27D8.2.1	3.195245555243685	-4.109384828405274	1.6666126844831435	-2.465710759713611	0.013674170333416936	0.22112419034893027
C27D8.3a.1	0.1688456845263224	-1.0003677210477981	4.425435728139109	-0.22604954235059055	0.8211628881794233	
C27D8.3b.1	3.3088698273164816	-0.04041805415603683	0.9554248998273972	-0.04230374795898513	0.9662565575234741	0.999784205248708
C27D8.4	48.92304478901934	0.23556142252701887	0.26543670508521244	0.8874485631193968	0.3748374475431969	0.999784205248708
C27D9.1	67.66422861491925	0.09549893479461824	0.22998861146750235	0.415233320403399	0.6779711087473015	0.999784205248708
C27D9.2.1	0.0					
C27F2.1.1	0.6520565016071818	-0.04495887073352028	2.230424102971848	-0.02015709508950179	0.983918054083332	
C27F2.10	40.39346166156099	0.2518721297930555	0.31145273665556517	0.8087009685569091	0.41868717093011676	0.999784205248708
C27F2.11	0.0					
C27F2.12	0.0					
C27F2.13	0.0					
C27F2.14	0.0					
C27F2.2a.1	0.0					
C27F2.2b.1	0.0					
C27F2.4.1	49.99972133093042	0.1543748833428849	0.2646876534061536	0.5832341681083336	0.5597356726459667	0.999784205248708
C27F2.5.1	0.3312156751312995	-0.03858347456139826	3.920529160230251	-0.009841394613968964	0.992147829932051	
C27F2.5.2	60.56122551105716	-0.008533748658055812	0.24900479911330314	-0.034271422432194776	0.9726607130732454	0.999784205248708
C27F2.6.1	0.0					
C27F2.7	17.843262712467745	0.11843397153869929	0.43454453229696544	0.27254737486321	0.7852011695322928	0.999784205248708
C27F2.8.1	35.59371105288164	-0.3009966407870838	0.3325375501222494	-0.9051508338725347	0.3653854847078525	0.999784205248708
C27F2.9	46.524689856626374	0.26434320050288457	0.29377728619123133	0.8998081639668121	0.36822234898405903	0.999784205248708
C27H2.10	0.0					
C27H2.100	0.0					
C27H2.101	0.0					
C27H2.102	0.0					
C27H2.103	0.0					
C27H2.104	0.0					
C27H2.105	0.0					
C27H2.106	0.0					
C27H2.107	0.0					
C27H2.108	0.0					
C27H2.109	0.0					
C27H2.11	0.0					
C27H2.110	0.0					
C27H2.111	0.0					
C27H2.112	0.0					
C27H2.12	0.0					
C27H2.13	0.0					
C27H2.14	0.0					
C27H2.15	0.0					
C27H2.16	0.0					
C27H2.17	0.0					
C27H2.18	0.0					
C27H2.19	0.0					
C27H2.20	0.0					
C27H2.21	0.0					
C27H2.22	0.0					
C27H2.23	0.0					
C27H2.24	0.0					
C27H2.25	0.0					
C27H2.26	0.0					
C27H2.27	0.0					
C27H2.28	0.0					
C27H2.29	0.0					
C27H2.30	0.0					
C27H2.31	0.0					
C27H2.32	0.0					
C27H2.33	0.0					
C27H2.34	0.0					
C27H2.35	0.0					
C27H2.36	0.0					
