transcript	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
EGAP2.2.1	2.3276736066880557	0.8364340703168659	1.2028990626742746	0.6953485095061201	0.4868369207156432	
EGAP2.3	38.89984472248482	0.6054347770226801	0.3278832839490425	1.8464947945219827	0.06482039451445971	0.9999892319025653
EGAP3.1	0.0					
EGAP3.2	0.0					
EGAP3.3	0.0					
EGAP3.4	0.0					
EGAP4.1.1	0.6546993209274321	-0.04019557881369802	2.3167268633635594	-0.017350158730123123	0.9861572707334425	
EGAP5.1.1	0.15805730656124775	0.9441306898495685	4.4254826242254115	0.21333959931993154	0.8310620886370186	
EGAP7.1	1.3383692183879987	1.5820069403918373	1.715767528438978	0.92204037794745	0.35650751447780904	
EGAP7.2	0.0					
EGAP798.1	0.0					
EGAP9.2.1	0.0					
EGAP9.3	0.8279530307432967	0.5742173259731992	1.957189024362188	0.2933887932262067	0.7692249904737567	
EGAP9.4.1	0.0					
E_BE45912.2.1	3.816134827752705	-0.3925128330182431	0.9330573456276411	-0.4206738576761441	0.673993253276863	
E_BE45912.2.2	0.5036932674326167	0.8862278006257712	2.939822340766878	0.30145624391526704	0.7630666112445937	
F01D4.11	0.0					
F01D4.12	0.3408635278098584	-1.898504962542842	4.3211605205807455	-0.4393507145825009	0.66040743226411	
F01D4.1a.1	0.16314445829620866	-0.9794434622685573	4.425477742143273	-0.2213192607300765	0.8248438539149855	
F01D4.1b.1	0.0					
F01D4.2.1	7.303701918908069	-0.27519731806848435	0.7178286568876031	-0.3833746611088201	0.7014419882850723	0.9999892319025653
F01D4.3	1.6476822451672468	1.9645978378520965	1.6007277882683917	1.2273153825719025	0.21970407621110177	
F01D4.4.1	18.073925269484413	0.5388715872085151	0.5069746897536239	1.062916153605996	0.28781997676904647	0.9999892319025653
F01D4.5a.1	2.642874168992386	-0.764069467386204	1.1410309070606366	-0.6696308247727419	0.5030931590040708	
F01D4.5b.1	0.8231805976817862	-0.6237115675310496	1.958158794447789	-0.3185194016437975	0.7500909800210518	
F01D4.5b.2	38.496486478841085	0.031759786983473155	0.3351981659465229	0.09474928627306411	0.9245139692533996	0.9999892319025653
F01D4.6a.1	0.0					
F01D4.6c.1	0.33162573505056286	-1.8640979537394105	4.201398976931277	-0.44368505918496626	0.6572702990105737	
F01D4.6d.1	0.0					
F01D4.7.1	0.0					
F01D4.8.1	0.0					
F01D4.9.1	0.0					
F01D5.1	1.6705593388351971	-0.019415573283592776	1.3700940970672084	-0.014170977982573095	0.9886935738772015	
F01D5.10.1	0.0					
F01D5.10.2	0.3332615035276875	1.8497818642142951	4.199159199011732	0.4405124398831174	0.6595660044623083	
F01D5.11	0.0					
F01D5.12	0.6778260813185667	-2.891476522616124	3.4485004556501035	-0.8384735799813109	0.4017647799118075	
F01D5.13	0.0					
F01D5.14	1.0039576656486597	-1.044936341783502	2.365179790599857	-0.44179996207327876	0.6586339660186811	
F01D5.2.1	1.009137097695679	-1.0221269732108549	2.0999698449913735	-0.4867341193725826	0.626446762781149	
F01D5.3.1	5.795613808562536	0.3892110794979008	0.7741017984878731	0.5027905635385216	0.6151115288435526	0.9999892319025653
F01D5.4	0.0					
F01D5.5.1	8.324776242534373	-0.25244706706415543	0.6731136988384921	-0.37504372218210924	0.7076279502888649	0.9999892319025653
F01D5.6	0.4913188100889352	2.4131423250223634	3.7680312326690273	0.6404252449131242	0.5218961748626594	
F01D5.7a.1	0.0					
F01D5.7b.1	0.0					
F01D5.8a	5.970510878016449	-0.18666419124696035	0.7867440368727774	-0.2372616537253086	0.8124538087050778	0.9999892319025653
F01D5.8b	0.6594717539889426	1.4637429068891223	2.397349206402659	0.6105672477667703	0.5414861110140639	
F01D5.9.1	4.352593751526651	-0.435565790698285	1.4873227124422608	-0.2928522418534599	0.7696350946149388	0.9999892319025653
F01D5.9.2	2.1277127766479658	-0.3072886150831422	2.675693626145825	-0.11484446951640458	0.908568400644385	
F01E11.1.1	0.0					
F01E11.10	0.0					
F01E11.11	0.0					
F01E11.12	0.0					
F01E11.13	0.0					
F01E11.14	0.16848127675435418	-0.9794434622685577	4.425477742143274	-0.22131926073007654	0.8248438539149854	
F01E11.15	0.16848127675435418	-0.9794434622685577	4.425477742143274	-0.22131926073007654	0.8248438539149854	
F01E11.16	0.3261315843300929	1.823218835036127	4.324468442990178	0.42160530457598894	0.6733131337703229	
F01E11.18.1	0.6598000868432894	1.4524644862738691	2.7387432499754696	0.5303397776651311	0.595876372107017	
F01E11.19	0.0					
F01E11.20.1	0.0					
F01E11.3.1	0.0					
F01E11.4.1	0.5017427802820417	0.8862352082441138	2.942509558660352	0.3011834594167278	0.7632746020593396	
F01E11.5a.1	0.0					
F01E11.5b.1	0.0					
F01E11.5b.2	0.0					
F01E11.5c.1	0.0					
F01E11.6	0.0					
F01E11.7	0.0					
F01E11.8	0.0					
F01E11.9	0.0					
F01F1.10a.1	0.3262102504612551	-0.017658652286395522	4.10081171912064	-0.004306135832586376	0.9965642113206563	
F01F1.10b	16.265080467073158	-0.2584204322749131	0.45964367107406	-0.5622190591051893	0.5739667774805313	0.9999892319025653
F01F1.10c.1	0.4964059618238961	0.8862555725778548	2.949939861467651	0.30043174240742854	0.7638478543715613	
F01F1.11	31.22343457017755	-0.10951834119147219	0.34149692768491074	-0.3207008096205234	0.7484371336835307	0.9999892319025653
F01F1.12.1	76.75016941394186	-0.24719700521891472	0.24865437995009998	-0.9941389541118169	0.32015522299946353	0.9999892319025653
F01F1.12.2	593.2804245797926	0.0514823250502886	0.15659227261966963	0.32876670214326964	0.7423320330698239	0.9999892319025653
F01F1.13.1	0.6601148055167398	-1.498651751819045	2.396677743503077	-0.6253038214593497	0.5317716723428568	
F01F1.14.1	1.0038002792375336	-1.0147811307547223	1.8528130841419432	-0.5476975197553065	0.5838996154529588	
F01F1.15	24.09417259266796	0.0009869741573697627	0.38575950317743096	0.002558521952771703	0.9979585970625908	0.9999892319025653
F01F1.16	0.0					
F01F1.1a.1	0.6670737782711136	-1.5030231502665803	2.7350298595522364	-0.5495454263569344	0.5826311990200139	
F01F1.1b.1	10.622336887715127	-0.19717161032680622	0.5686369709260842	-0.34674426815001463	0.728783449869284	0.9999892319025653
F01F1.1b.2	0.0					
F01F1.1c.1	15.926362636413478	-0.6311877854633561	0.553841740829231	-1.1396536933426504	0.25443060635488135	0.9999892319025653
F01F1.1c.2	6.850960599359801	0.3494506231153588	1.192120095255729	0.2931337408924358	0.7694199274512677	0.9999892319025653
F01F1.2	114.13134370150333	-0.21621941630763608	0.23143579209444787	-0.9342522794373912	0.3501737738954931	0.9999892319025653
F01F1.3.1	0.0					
F01F1.3.2	7.789797450341539	-0.20783362193065258	0.6613727667253951	-0.3142458117223112	0.7533343509226579	0.9999892319025653
F01F1.4	49.44597709507639	-0.16035062347681125	0.28759197464258957	-0.5575629280896661	0.5771428771150411	0.9999892319025653
F01F1.5.1	46.678757820100635	0.03252643852992685	0.27931596176506557	0.11645033933751715	0.9072956417085446	0.9999892319025653
F01F1.5.2	4.174473578822102	-0.5983426234495578	0.8854151103502663	-0.6757763860759685	0.49918262946281666	0.9999892319025653
F01F1.6.1	24.003267498534957	0.025242962148611315	0.46919861555466474	0.05380016332480066	0.9570943793952936	0.9999892319025653
F01F1.6.2	57.8324362975367	0.23640635883296138	0.39826167290631764	0.5935955551730202	0.5527826546273422	0.9999892319025653
F01F1.7.1	66.37769418208417	-0.05163817487856256	0.24709717604903494	-0.20897921904342312	0.8344644612492162	0.9999892319025653
F01F1.8a.1	243.52907459772538	0.03496891245260183	0.16280689626555908	0.2147876610556043	0.82993287344252	0.9999892319025653
F01F1.8a.2	0.0					
F01F1.8b.1	0.0					
F01F1.9a.1	2.0212037853103646	-0.00905434389452207	1.298131190740954	-0.006974906665137585	0.9944348747821447	
F01F1.9b	77.39213771217025	0.14848230562783876	0.2398664342378423	0.6190207733717734	0.5359026739771287	0.9999892319025653
F01G10.1	320.04684525736167	0.2332533657389096	0.20110405524923414	1.1598640586826152	0.24610415799208696	0.9999892319025653
F01G10.10	0.15805730656124775	0.9441306898495685	4.4254826242254115	0.21333959931993154	0.8310620886370186	
F01G10.11	0.0					
F01G10.2.1	4.4832222202047145	-0.12614296571776304	0.843619615804133	-0.14952588033117786	0.8811386893664892	0.9999892319025653
F01G10.20	0.0					
F01G10.21	0.0					
F01G10.3a	0.5020574989554921	-2.460492111974945	3.1468637222911817	-0.7818870879427533	0.43428093396156753	
F01G10.3b.1	0.0					
F01G10.4.1	0.0					
F01G10.5.1	0.9933763090444273	-0.02624984814340952	1.8346334488426657	-0.014307952446832693	0.9885842951463987	
F01G10.6.1	0.0					
F01G10.7.1	6.143357588846805	0.057154601051853327	0.7321438308116807	0.07806471713145449	0.9377765731643836	0.9999892319025653
F01G10.8a.1	0.8389413863330382	-1.9250410567603042	2.6197910200605277	-0.7348071056125034	0.4624569790260381	
F01G10.8b.1	4.625518738114711	0.1848083280588729	0.8625829594703208	0.21424991768021553	0.8303521710420897	0.9999892319025653
F01G10.9	1.1685018398797047	1.2992942175740134	1.7615813555258653	0.7375726437489171	0.4607741842371781	
F01G12.1	0.0					
F01G12.10	0.0					
F01G12.11	0.0					
F01G12.12	0.3408635278098584	-1.898504962542842	4.3211605205807455	-0.4393507145825009	0.66040743226411	
F01G12.13	0.0					
F01G12.14	0.0					
F01G12.15	0.3261315843300929	1.823218835036127	4.324468442990178	0.42160530457598894	0.6733131337703229	
F01G12.16	0.0					
F01G12.17	0.0					
F01G12.18.1	0.6372377118487897	2.793034732895841	3.5420398970434586	0.7885384733320445	0.4303818035874376	
F01G12.19	1079.130417431037	1.7827745147014202	0.3358630243455086	5.308040437542916	1.10810062143198e-07	5.392420569568535e-05
F01G12.2a.1	0.3315470689194006	-0.017658712806802437	4.080661331911406	-0.004327414448415152	0.9965472335997985	
F01G12.2a.2	0.1704317639049292	-0.9794434622685585	4.425477742143274	-0.2213192607300767	0.8248438539149853	
F01G12.2b	13.12895061502216	-0.13169530252532488	0.5118848927923898	-0.25727522804377395	0.7969663141266902	0.9999892319025653
F01G12.2c	0.15805730656124775	0.9441306898495685	4.4254826242254115	0.21333959931993154	0.8310620886370186	
F01G12.5a	8.404717188862424	0.2304342527867095	0.7893787692450347	0.2919184829446298	0.7703489513502462	0.9999892319025653
F01G12.5b	76.42885238399697	-0.0016752262689917032	0.3777685256445858	-0.0044345310825809735	0.9964617677114073	0.9999892319025653
F01G12.7	0.0					
F01G12.8	0.0					
F01G12.9	0.0					
F01G12.t1	0.0					
F01G4.1	57.72989289567414	0.024314609795050613	0.2602831633653985	0.09341599157113575	0.9255730866334565	0.9999892319025653
F01G4.2a	211.857631722129	-0.13632829702503027	0.15924759479738804	-0.8560775891057057	0.39195486388532463	0.9999892319025653
F01G4.2b.1	0.0					
F01G4.3.1	9.887584171138414	-0.21665382815001116	0.8947140088438514	-0.24214869333494737	0.8086649488363167	0.9999892319025653
F01G4.3.2	17.991157879520102	0.1883410196909766	0.6969729240035268	0.2702271683799636	0.7869854925778036	0.9999892319025653
F01G4.4a	24.79601866652088	0.08078571998000145	0.39000530165755165	0.20714005588297418	0.8359004803475453	0.9999892319025653
F01G4.4b.1	26.63052892461118	0.2716380703934026	0.3705064664127265	0.7331533860216376	0.4634648822352778	0.9999892319025653
F01G4.5	21.2435935466382	0.0694861174303095	0.40343564840787116	0.17223593825813685	0.8632520453924559	0.9999892319025653
F01G4.6a	814.8628248472833	0.3028632640824989	0.15736056160764225	1.924645292240685	0.05427374902325767	0.9999892319025653
F01G4.6b	1.8232011608071372	0.7811370041053194	1.3326765403942258	0.5861414832696367	0.5577804413055434	
F01G4.7	0.0					
F02A9.1.1	0.4915548626312234	0.8477560388433648	2.950396880339962	0.2873362714326357	0.7738548524650508	
F02A9.10	120.69875570284859	0.06991862562428044	0.1895406003559523	0.3688846901032027	0.7122136753703486	0.9999892319025653
F02A9.2	743.3497633191591	0.23916381622223018	0.19312325545860998	1.2383998791563844	0.21556782543441466	0.9999892319025653
F02A9.3	2539.0063892799762	0.012522370747024794	0.1508882603906214	0.08299102073684676	0.9338586793978811	0.9999892319025653
F02A9.4	45.375339048231716	-0.008322812118186694	0.282036128010608	-0.02950973755345859	0.9764580528801521	0.9999892319025653
F02A9.6	61.38309680363165	0.06867406150480672	0.2524284397307526	0.2720535830988634	0.7855808191471455	0.9999892319025653
F02A9.7.1	0.15805730656124775	0.9441306898495685	4.4254826242254115	0.21333959931993154	0.8310620886370186	
F02A9.8	0.0					
F02A9.9	0.0					
F02C12.1	2.8320885917796317	-0.18618335580227593	1.0529154224749253	-0.1768265065057586	0.8596446679435605	
F02C12.10	0.0					
F02C12.2.1	0.0					
F02C12.3.1	1.3195078933745201	0.7095228612295589	1.5292345291832814	0.46397256123198705	0.6426674044086239	
F02C12.4.1	0.0					
F02C12.5.1	0.8352403363520172	0.5584102012937038	1.9553782004075433	0.2855765709044516	0.7752024501685894	
F02C12.6	0.0					
F02C12.7	0.0					
F02C12.8a	0.0					
F02C12.8b	2.4798083768273393	-1.0270868080217341	1.206490931418401	-0.8513008935875283	0.3946022286647206	
F02C12.8c	0.3261315843300929	1.823218835036127	4.324468442990178	0.42160530457598894	0.6733131337703229	
F02C12.9	0.0					
F02C9.1.1	1.16686607140258	-0.43415693337246164	1.6080226624140308	-0.2699942877177409	0.7871646482107016	
F02C9.2.1	0.0					
F02C9.3.1	0.0					
F02C9.4.1	4.301508641527215	0.41699906851590324	0.9214171778872674	0.4525627245978279	0.6508636450591937	0.9999892319025653
F02D10.1.1	0.0					
F02D10.10	0.0					
F02D10.11	0.0					
F02D10.12	0.0					
F02D10.13	0.0					
F02D10.14	0.0					
F02D10.15	0.0					
F02D10.2.1	0.0					
F02D10.3.1	0.0					
F02D10.5	2.4833159663238766	0.16360625404391446	1.1393865416270559	0.14359152760421676	0.885823031314323	
F02D10.6.1	8.476818859586961	0.27084904653571595	0.661558962719662	0.40941028963202064	0.6822385897180943	0.9999892319025653
F02D10.7.1	0.0					
F02D10.8	0.0					
F02D10.9	0.0					
F02D10.t1	0.0					
F02D10.t2	0.0					
F02D10.t3	0.0					
F02D8.1.1	0.0					
F02D8.2.1	0.0					
F02D8.3.1	0.0					
F02D8.4	18.257926568027198	0.031208931613959955	0.4407650217554098	0.0708062801573181	0.9435519335299537	0.9999892319025653
F02D8.5.1	5.770828765653015	1.2981304045013562	0.8167686987593015	1.589348865196792	0.1119816522939872	0.9999892319025653
F02D8.6	0.0					
F02D8.7	0.0					
F02D8.8	0.0					
F02D8.9.1	0.16306579216504646	0.9441306898495685	4.4254826242254115	0.21333959931993154	0.8310620886370186	
F02E11.1.1	1.8232798269382993	0.24225535868160109	1.3311532393759027	0.18198908398794114	0.8555912925645659	
F02E11.2a.1	0.32653858331560187	-0.017658656060262946	4.099558098902244	-0.004307453543588388	0.9965631599491429	
F02E11.2b.1	0.8248163661589109	1.867228842520359	2.265875900895311	0.8240649197877803	0.4099026714337871	
F02E11.3.1	2.149411411268392	0.6552456871792661	1.2226594998406155	0.5359183707849022	0.5920149674044715	
F02E11.4.1	0.16314445829620866	-0.9794434622685573	4.425477742143273	-0.2213192607300765	0.8248438539149855	
F02E11.5.1	0.0					
F02E11.7a.1	0.0					
F02E11.7b.1	0.3334975560699756	-0.017658734497511937	4.073415095934756	-0.004335117851145405	0.9965410872313472	
F02E11.7c.1	1.6598857019189062	-0.007662214001497995	1.5161172942119958	-0.005053839851804106	0.9959676363747823	
F02E11.7d.1	0.34368547372079394	-0.01765884424618069	4.036551789043751	-0.00437473496416208	0.996509477648275	
F02E11.8	0.0					
F02E11.t1	0.0					
F02E8.1.1	82.90644554092593	0.6186496115075831	0.7088067473061203	0.8728043488000264	0.3827697288487477	0.9999892319025653
F02E8.1.2	128.44181102642096	-0.036282671840750624	0.42964179717553125	-0.08444865485451651	0.9326997244317334	0.9999892319025653
F02E8.10	0.0					
F02E8.11	0.0					
F02E8.12	0.0					
F02E8.2a.1	0.0					
F02E8.2b.1	0.15805730656124775	0.9441306898495685	4.4254826242254115	0.21333959931993154	0.8310620886370186	
F02E8.3	30.899481807154036	-0.3004557966726713	0.34195208378195546	-0.8786488251501806	0.3795917138439312	0.9999892319025653
F02E8.4	36.93519404270904	-0.014972815757750375	0.3167297306096696	-0.047273161660351136	0.9622955180535191	0.9999892319025653
F02E8.5	8.481205499004782	0.04289360786175528	0.627767644287891	0.06832720394567594	0.9455251691106602	0.9999892319025653
F02E8.6.1	0.3382699891314862	1.8685286247385953	4.184593585682346	0.4465257106763716	0.655217544817746	
F02E8.6.2	3.1361434662318963	-0.17974248855192002	1.0359475341822977	-0.17350539734987233	0.8622541857525651	
F02E8.7	0.0					
F02E8.8	0.0					
F02E8.9	0.0					
F02E9.1.1	56.089475551994745	-0.07274552582813634	0.2805521689752748	-0.2592941130836434	0.7954083212086422	0.9999892319025653
F02E9.10a.1	0.0					
F02E9.10a.2	0.0					
F02E9.10b.1	0.3382699891314862	1.8685286247385953	4.184593585682346	0.4465257106763716	0.655217544817746	
F02E9.10c	37.05848551752413	0.09897159226379026	0.3107492252745709	0.31849344813761393	0.7501106637467869	0.9999892319025653
F02E9.2a	42.672666773885176	-0.0978965703912535	0.3021526898018111	-0.32399701771798267	0.7459402920738601	0.9999892319025653
F02E9.2b.1	0.8158932920730657	-0.6129525422177803	2.173975422750862	-0.28195007901339314	0.777981789061181	
F02E9.3.1	5.123381803586223	-0.12995450247391066	0.8717875265701515	-0.1490667146674912	0.8815009902420425	0.9999892319025653
F02E9.4a.1	6.3013226150959945	-0.02204401831507811	0.724037037478526	-0.03044598159211145	0.9757113738290178	0.9999892319025653
F02E9.4b	40.072059280748704	-0.05339372090859375	0.3001325338003908	-0.17790047694097808	0.8588011362765545	0.9999892319025653
F02E9.5a	28.20644717420706	-0.3282560312565904	0.3637097303012018	-0.9025219946267293	0.36677964300246957	0.9999892319025653
F02E9.5b.1	14.950665767381336	0.5139205321123945	0.6152243669727914	0.8353383898643971	0.4035272081279694	0.9999892319025653
F02E9.7.1	0.9981487421059377	0.9975113611419897	2.052085388130254	0.4860964202132283	0.6268988049015192	
F02E9.7.2	31.907376648402565	-0.16749298608941143	0.34445996992735084	-0.48624804247859904	0.6267913125970166	0.9999892319025653
F02E9.8	1.3195078933745201	0.7095228612295589	1.5292345291832814	0.46397256123198705	0.6426674044086239	
F02E9.9a.1	14.510992861653918	-0.5986568480406464	0.7717815932154504	-0.7756816867664341	0.43793695542859346	0.9999892319025653
F02E9.9a.2	52.64657640674283	0.14163571681910328	0.31141890379359205	0.45480770465038695	0.649247586850829	0.9999892319025653
F02E9.9b.1	9.65727550690003	-0.5184030959386151	1.3387063766403569	-0.38724182164546744	0.6985771914853732	0.9999892319025653
F02G3.1a.1	2.161878148924132	0.6548970451093116	1.2738894422431266	0.5140925290629121	0.6071873004711175	
F02G3.1b.1	0.0					
F02G3.1c.1	0.0					
F02G3.2	0.16848127675435418	-0.9794434622685577	4.425477742143274	-0.22131926073007654	0.8248438539149854	
F02G3.3	0.0					
F02G3.4	0.0					
F02G3.5	0.0					
F02G3.6	0.0					
F02G3.7	0.0					
F02G3.8	0.0					
F02H6.1	1.832068028654281	-1.4308993036383457	1.3756903549548043	-1.0401318134452977	0.29827866512244794	
F02H6.10	0.0					
F02H6.11	0.0					
F02H6.12	0.0					
F02H6.13	0.0					
F02H6.14	0.0					
F02H6.15	0.0					
F02H6.16	0.0					
F02H6.17	0.0					
F02H6.18	0.0					
F02H6.19	0.0					
F02H6.2	17.628098674526736	-0.07021382670722122	0.44333200085707997	-0.15837752874026464	0.8741593197560407	0.9999892319025653
F02H6.20	0.0					
F02H6.21	0.0					
F02H6.22	0.0					
F02H6.23	0.0					
F02H6.24	0.0					
F02H6.25	0.0					
F02H6.26	0.0					
F02H6.27	0.0					
F02H6.28	0.0					
F02H6.29	0.0					
F02H6.30	0.0					
F02H6.31	0.0					
F02H6.32	0.0					
F02H6.33	0.0					
F02H6.34	0.0					
F02H6.35	0.0					
F02H6.36	0.0					
F02H6.37	0.0					
F02H6.38	0.0					
F02H6.39	0.0					
F02H6.3a	9.007885758763974	-6.6266135236361015	2.0388184263462157	-3.250222500446846	0.0011531474829770917	0.09352724964206624
F02H6.3b.1	1.837798231917039	-4.3330130396206705	2.364505600385627	-1.8325239064411607	0.0668734033677391	
F02H6.3c.1	0.0					
F02H6.40	0.0					
F02H6.41	0.0					
F02H6.42	0.0					
F02H6.43	0.0					
F02H6.44	0.0					
F02H6.45	0.0					
F02H6.46	0.0					
F02H6.47	0.0					
F02H6.48	0.0					
F02H6.49	0.0					
F02H6.4a	36.7943687578693	2.1257493322767034	0.39281544715030575	5.411572655042033	6.247363686742737e-08	3.562609828721062e-05
F02H6.4b	7.955754613622067	6.431710982530285	2.1309337708978426	3.0182594458674163	0.002542311490465055	0.1733629733561712
F02H6.4c	10.658979436175393	1.5746852483529559	0.6247485234881337	2.5205105560891576	0.01171847233402211	0.4843936865175317
F02H6.50	0.0					
F02H6.51	0.0					
F02H6.52	0.0					
F02H6.53	0.0					
F02H6.54	0.0					
F02H6.55	0.0					
F02H6.56	0.0					
F02H6.57	0.0					
F02H6.58	0.0					
F02H6.59	0.0					
F02H6.5a.1	1.6454034251623249	1.9804030924411766	1.5827854406994535	1.2512138673489508	0.21085646016109305	
F02H6.5b.1	5.808587598050933	1.506188860151729	0.8549205555999092	1.7617880986553378	0.07810510629790794	0.9999892319025653
F02H6.5c.1	1.3161351762478462	2.674346179206743	2.057186559059172	1.300001775449	0.19360036065953212	
F02H6.5d.1	0.0					
F02H6.5e.1	0.0					
F02H6.5f.1	0.0					
F02H6.6.1	0.15805730656124775	0.9441306898495685	4.4254826242254115	0.21333959931993154	0.8310620886370186	
F02H6.60	0.0					
F02H6.61	0.0					
F02H6.62	0.0					
F02H6.63	0.0					
F02H6.64	0.0					
F02H6.65	0.0					
F02H6.66	0.0					
F02H6.67	0.0					
F02H6.68	0.0					
F02H6.69	0.0					
F02H6.7.1	0.0					
F02H6.70	0.0					
F02H6.72	0.0					
F02H6.8	0.0					
F02H6.9	0.0					
F02H6.t1	0.0					
F07A11.1.1	0.16306579216504646	0.9441306898495685	4.4254826242254115	0.21333959931993154	0.8310620886370186	
F07A11.10	0.0					
F07A11.11	0.0					
F07A11.12	1.8604168131502397	-0.2780687898068288	1.7228891156660036	-0.16139679987434244	0.8717808869629076	
F07A11.13	0.0					
F07A11.14	0.0					
F07A11.15	0.16314445829620866	-0.9794434622685573	4.425477742143273	-0.2213192607300765	0.8248438539149855	
F07A11.16	0.9946412067582019	-0.04246546531195381	3.0012118725001677	-0.014149439331844918	0.988710757511233	
F07A11.16a	0.0					
F07A11.16b	0.0					
F07A11.2a.1	0.49163352876238564	-0.9100930269314375	2.954653991051147	-0.30802017078407984	0.7580669839765777	
F07A11.2a.2	7.353440515145614	0.24822992287726858	0.6978263428269185	0.35571876216607223	0.7220511927272043	0.9999892319025653
F07A11.2b	192.70561319553204	-0.1027186058336759	0.22463311673277514	-0.45727276248350573	0.6474750046243938	0.9999892319025653
F07A11.3	49.19820451458279	0.06160829393840776	0.2796247746593689	0.22032487648298427	0.8256181475024374	0.9999892319025653
F07A11.4a.1	2.6590845486869514	-0.034806084950009905	1.1526019315711895	-0.030197836734980464	0.9759092737815366	
F07A11.4a.2	0.5014144474276948	0.9024402262676429	2.9456534202084295	0.306363342026771	0.7593280161164399	
F07A11.4b.1	0.8353190024831796	-0.5977810568267401	1.9550707635801712	-0.30575929422220477	0.7597879235370966	
F07A11.5	18.800584923308083	0.5222568494922452	0.45137163766354527	1.157044009667125	0.24725438020487056	0.9999892319025653
F07A11.6a	0.6718462113326241	0.005278513357169088	2.3103746279075104	0.0022847001925180416	0.9981770745762277	
F07A11.6b.1	5.826757310607639	0.23036832325238868	0.7579725640307462	0.30392699443807847	0.761183511408411	0.9999892319025653
F07A11.6c.1	0.6667590595976631	1.4637387933978996	2.3927066054375503	0.6117502204706072	0.5407030294167319	
F07A11.6d.1	2.646145705946635	0.712754695409686	1.1253356525655445	0.6333707581242495	0.5264915561039044	
F07A11.6e	0.3212017648574564	-0.017658593872891735	4.120167123021599	-0.004285892621739453	0.9965803629170064	
F07A11.6f.1	2.5035995213134545	-0.20178449965614145	1.1247452163611595	-0.17940463024058576	0.8576199959657855	
F07A11.6g.1	2.171501681178315	1.1766802250862274	1.6591189174428935	0.7092199436190977	0.47818799911717047	
F07A11.7	0.0					
F07A11.8	0.0					
F07A11.8a	0.0					
F07A11.8b	0.0					
F07A11.9	0.15805730656124775	0.9441306898495685	4.4254826242254115	0.21333959931993154	0.8310620886370186	
F07A5.1a.1	0.0					
F07A5.1a.2	27.915158573762138	0.015745541272929625	0.3705163446475102	0.04249621238142438	0.966103131106353	0.9999892319025653
F07A5.1b	49.17657218646327	-0.09367490798099563	0.29571576610943845	-0.3167734653225369	0.7514154997040822	0.9999892319025653
F07A5.2.1	17.201213572118373	-0.20503925855221466	0.5819501590954201	-0.3523313042321811	0.7245898140190692	0.9999892319025653
F07A5.3.1	4.6438730654443345	-0.4425710468557413	0.8557771857148205	-0.5171568654124227	0.6050466602213567	0.9999892319025653
F07A5.4.1	0.0					
F07A5.5	0.993297642913265	0.9636797005202689	1.853818006971842	0.519835116983469	0.603178501013652	
F07A5.7a.1	14.12375066641205	-0.5573354483470792	0.8934159482961223	-0.6238252735581911	0.532742339758296	0.9999892319025653
F07A5.7a.2	147.91821912320054	0.46675083866243294	0.3252926131138086	1.4348645491655634	0.15132569951948407	0.9999892319025653
F07A5.7b.1	18.694623059014564	1.3123632480840175	0.791972390169163	1.6570820705046303	0.09750288352160867	0.9999892319025653
F07A5.8	0.0					
F07B10.1a	4.314819609581523	-0.2389299516324117	0.874132348609503	-0.2733338401358577	0.7845966047064283	0.9999892319025653
F07B10.1b.1	0.659786472662393	-1.4866828614171859	2.7384152197904585	-0.5428989916039635	0.5871993502976689	
F07B10.2.1	0.0					
F07B10.3.1	0.0					
F07B10.4a.1	0.0					
F07B10.4b.1	0.0					
F07B10.5.1	0.0					
F07B10.6.1	0.0					
F07B10.7a.1	0.0					
F07B10.7b.1	0.0					
F07B10.8	0.0					
F07B7.1.1	0.0					
F07B7.10.1	2.341762498640024	0.842170510006807	1.2047492682687804	0.6990421427829563	0.48452569430970893	
F07B7.11.1	1.49471209034096	0.9826524052483798	1.455857672228513	0.6749646095172287	0.4996982500021716	
F07B7.12.1	0.0					
F07B7.13.1	0.0					
F07B7.14.1	0.0					
F07B7.15	0.632229226244991	2.7801800433499846	4.265001911547186	0.6518590380517408	0.5144921117279007	
F07B7.16	0.0					
F07B7.17	0.0					
F07B7.18	0.0					
F07B7.2.1	2.8324033104530812	-0.891714397601617	1.07525748203069	-0.8293031320438333	0.4069328990433626	
F07B7.3.1	2.341762498640024	0.842170510006807	1.2047492682687804	0.6990421427829563	0.48452569430970893	
F07B7.4.1	1.49471209034096	0.9826524052483798	1.455857672228513	0.6749646095172287	0.4996982500021716	
F07B7.5.1	1.1544916140588986	0.3905986383933666	1.737082605011614	0.22485898901207127	0.8220889743126136	
F07B7.7.1	0.0					
F07B7.8.1	0.0					
F07B7.9.1	1.1547276666011868	-0.4537070219629097	1.736985573205349	-0.2612036789261645	0.7939354412047426	
F07C3.1.1	0.0					
F07C3.10.1	0.6668377257288253	-0.00835703419741254	2.3121352523031535	-0.003614422724227733	0.9971161141913305	
F07C3.11	0.0					
F07C3.12	0.0					
F07C3.13	0.0					
F07C3.14	0.0					
F07C3.15	0.0					
F07C3.16	0.0					
F07C3.17	7.202468777660859	1.9360545966092881	0.8806318095109421	2.1984836065420734	0.02791466152486651	0.8513647171038473
