transcript	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
B0222.15.1	0.0					
B0222.2.1	0.0					
B0222.3	1.1714751969916386	-0.2659274091897368	1.5553554167734667	-0.17097533227575365	0.8642431619651564	
B0222.4.1	1.0089339189567144	0.1564465738985987	1.6374877534967887	0.09554060698439629	0.9238854380481571	
B0222.5.1	8.528335346631428	-0.47053621545388974	0.6754465840583388	-0.6966297951004949	0.48603450454804065	0.9998330398666289
B0222.6	17.168691968624263	-0.7398981636085193	0.620434668126059	-1.1925480660893502	0.23304641552099392	0.9998330398666289
B0222.7.1	2.9298860267974915	-2.185282558147896	1.3350962787362166	-1.6367977298359737	0.1016727402570805	
B0222.8	8.12949771582383	-0.42638735988029813	0.743477287912944	-0.5735042170248852	0.5663033446312338	0.9998330398666289
B0222.9.1	2.8037207754001225	-0.3634654430728584	1.029143398082989	-0.35317278792235807	0.7239589071556363	
B0228.1	0.7915303009134705	-1.7387483741504186	2.2158951150063437	-0.7846708819272978	0.4326465592719315	
B0228.10	14.785527173200107	-0.42297103086458904	0.5785517274300668	-0.7310859354675701	0.4647266644752659	0.9998330398666289
